City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
260,Constantine,DZ,2022-05-29 17:06:25,36.365,6.6147,87.21,23,40,11.5,scattered clouds
261,Vasyurinskaya,RU,2022-05-29 17:06:26,45.1181,39.424,75.09,63,1,3.71,clear sky
262,Katsuura,JP,2022-05-29 17:02:25,35.1333,140.3,67.68,80,44,8.43,scattered clouds
263,Kankon,IN,2022-05-29 17:06:26,15.0167,74.0167,82.26,74,6,5.95,clear sky
264,Mikhaylovsk,RU,2022-05-29 17:06:26,45.1283,42.0256,71.82,53,0,6.71,clear sky
265,Chokurdakh,RU,2022-05-29 17:06:27,70.6333,147.9167,30.09,85,83,7.72,broken clouds
266,Ilulissat,GL,2022-05-29 17:06:27,69.2167,-51.1,35.62,75,26,8.05,scattered clouds
267,Oktyabrskiy,RU,2022-05-29 17:06:27,54.4815,53.471,57.47,77,98,6.76,light rain
268,San Patricio,US,2022-05-29 17:06:27,28.017,-97.5169,90.32,40,10,18.3,clear sky
269,Anadyr,RU,2022-05-29 17:06:28,64.75,177.4833,36.59,90,98,7.31,overcast clouds
270,Verkh-Suetka,RU,2022-05-29 17:06:28,53.3,80.05,60.37,45,38,7.92,scattered clouds
271,Sobolevo,RU,2022-05-29 17:06:28,54.4299,31.8996,51.96,76,37,5.19,scattered clouds
272,Sao Felix Do Xingu,BR,2022-05-29 17:06:29,-6.6447,-51.995,91.11,40,50,6.11,scattered clouds
273,Labuan,MY,2022-05-29 17:06:29,5.2767,115.2417,81.66,75,54,5.39,broken clouds
274,Guiratinga,BR,2022-05-29 17:06:29,-16.3494,-53.7583,89.83,30,2,6.35,clear sky
275,Kirishi,RU,2022-05-29 17:06:30,59.4471,32.0205,54.5,79,96,5.64,overcast clouds
276,Roebourne,AU,2022-05-29 17:06:30,-20.7833,117.1333,65.25,90,100,25.64,light rain
277,Khash,IR,2022-05-29 17:06:30,28.2211,61.2158,73.8,12,5,8.01,clear sky
278,Denpasar,ID,2022-05-29 17:06:30,-8.65,115.2167,82.06,89,20,3.44,few clouds
279,Bom Jardim,BR,2022-05-29 17:06:31,-7.7958,-35.5872,73.0,89,100,3.38,overcast clouds
280,Yeniseysk,RU,2022-05-29 17:06:31,58.4497,92.1703,54.23,52,98,3.58,overcast clouds
281,Ziro,IN,2022-05-29 17:06:31,27.6333,93.8333,56.73,97,44,1.16,scattered clouds
282,Khatanga,RU,2022-05-29 17:06:32,71.9667,102.5,31.24,86,47,11.99,scattered clouds
283,Kasongo-Lunda,CD,2022-05-29 17:02:17,-6.4667,16.8167,77.41,71,46,1.92,scattered clouds
284,Salinopolis,BR,2022-05-29 17:06:32,-0.6136,-47.3561,79.29,82,97,5.66,overcast clouds
285,Romilly-Sur-Seine,FR,2022-05-29 17:06:32,48.5108,3.7263,63.19,51,81,4.56,broken clouds
286,Banjar,ID,2022-05-29 17:06:33,-8.19,114.9675,76.53,86,49,3.27,scattered clouds
287,Valer,NO,2022-05-29 17:06:33,60.6785,11.8331,49.84,65,100,3.78,overcast clouds
288,Beringovskiy,RU,2022-05-29 17:06:33,63.05,179.3167,36.57,81,30,6.55,scattered clouds
289,Vostok,RU,2022-05-29 17:06:33,46.4856,135.8833,47.12,92,100,5.88,overcast clouds
290,Ketchikan,US,2022-05-29 17:06:34,55.3422,-131.6461,54.07,82,40,8.05,scattered clouds
291,Nishihara,JP,2022-05-29 17:06:34,26.1842,127.7558,80.26,99,100,18.41,fog
292,Springfield,US,2022-05-29 17:06:34,37.2153,-93.2982,84.52,59,0,21.85,clear sky
293,Mayumba,GA,2022-05-29 17:06:35,-3.432,10.6554,74.19,85,36,7.78,scattered clouds
294,Kokuy,RU,2022-05-29 17:06:35,52.2037,117.5529,38.53,89,95,2.64,overcast clouds
295,Road Town,VG,2022-05-29 17:06:35,18.4167,-64.6167,84.29,70,40,9.22,scattered clouds
296,Banda Aceh,ID,2022-05-29 17:06:36,5.5577,95.3222,80.08,75,98,11.9,overcast clouds
297,Olinda,BR,2022-05-29 17:03:09,-8.0089,-34.8553,76.73,94,100,9.22,moderate rain
298,Batsfjord,NO,2022-05-29 17:03:10,70.6345,29.7185,44.53,81,0,10.36,clear sky
299,Beloha,MG,2022-05-29 17:06:36,-25.1667,45.05,67.41,71,0,11.72,clear sky
300,Yichang,CN,2022-05-29 17:06:37,30.7144,111.2847,76.23,72,98,5.32,overcast clouds
301,Arbazh,RU,2022-05-29 17:06:37,57.6804,48.3065,49.66,88,70,8.32,broken clouds
302,Chapais,CA,2022-05-29 17:02:50,49.7834,-74.8492,62.6,23,3,12.1,clear sky
303,Valky,UA,2022-05-29 17:06:37,49.8387,35.6207,54.52,91,98,2.44,overcast clouds
304,Usinsk,RU,2022-05-29 17:06:38,65.9939,57.5281,58.86,54,46,21.81,scattered clouds
305,Roald,NO,2022-05-29 17:06:38,62.5833,6.1333,48.34,81,75,3.44,broken clouds
306,Kuroishi,JP,2022-05-29 17:06:38,40.6389,140.5922,51.76,94,46,1.99,scattered clouds
307,Southbridge,US,2022-05-29 17:06:38,42.0751,-72.0334,77.18,52,26,1.99,scattered clouds
308,Zalesovo,RU,2022-05-29 17:06:39,53.9939,84.7431,51.91,88,39,5.88,scattered clouds
309,Atasu,KZ,2022-05-29 17:06:39,48.6814,71.6433,63.61,45,8,5.28,clear sky
310,Berlevag,NO,2022-05-29 17:03:10,70.8578,29.0864,44.55,76,60,11.5,broken clouds
311,Sarkand,KZ,2022-05-29 17:06:39,45.41,79.9186,53.49,80,100,5.55,light rain
312,Surt,LY,2022-05-29 17:06:40,31.2089,16.5887,74.41,59,47,10.49,scattered clouds
313,Kirkwall,GB,2022-05-29 17:06:40,58.9848,-2.9587,46.96,87,75,14.97,broken clouds
314,Shache,CN,2022-05-29 17:06:40,38.4167,77.2406,63.03,66,68,3.78,broken clouds
315,Praia,CV,2022-05-29 17:06:41,14.9215,-23.5087,82.94,44,0,19.57,clear sky
316,Sur,OM,2022-05-29 17:04:39,22.5667,59.5289,89.06,58,0,11.9,clear sky
317,Lasa,IT,2022-05-29 17:06:41,46.6166,10.7002,52.7,88,100,2.77,overcast clouds
318,Racale,IT,2022-05-29 17:06:41,39.9631,18.0938,70.84,67,2,11.14,clear sky
319,Albury,AU,2022-05-29 17:06:41,-36.0833,146.9167,46.02,100,40,3.0,scattered clouds
320,Iregszemcse,HU,2022-05-29 17:06:42,46.6929,18.1858,54.32,92,100,8.34,overcast clouds
321,Rio Maior,PT,2022-05-29 17:06:42,39.3373,-8.9391,71.91,69,78,5.01,broken clouds
322,Nalut,LY,2022-05-29 17:06:42,30.3333,10.85,91.44,12,10,7.74,clear sky
323,Aykhal,RU,2022-05-29 17:06:43,66.0,111.5,43.23,54,100,14.81,overcast clouds
324,Yerbogachen,RU,2022-05-29 17:06:43,61.2767,108.0108,44.19,60,45,1.43,scattered clouds
325,Coquimbo,CL,2022-05-29 17:06:43,-29.9533,-71.3436,55.13,82,100,9.22,overcast clouds
326,Mehamn,NO,2022-05-29 17:06:44,71.0357,27.8492,44.51,79,43,12.88,scattered clouds
327,Mezen,RU,2022-05-29 17:06:44,65.8522,44.24,58.69,80,78,4.88,broken clouds
328,Kitgum,UG,2022-05-29 17:06:44,3.2783,32.8867,63.95,98,100,3.49,light rain
329,Batemans Bay,AU,2022-05-29 17:06:45,-35.7167,150.1833,44.28,76,0,6.55,clear sky
330,Port-Cartier,CA,2022-05-29 17:06:45,50.0334,-66.8654,55.13,49,25,16.6,scattered clouds
331,Svarstad,NO,2022-05-29 17:06:45,59.399,9.9698,57.36,53,100,1.99,overcast clouds
332,Iqaluit,CA,2022-05-29 17:06:45,63.7506,-68.5145,32.7,74,100,15.01,overcast clouds
333,Taltal,CL,2022-05-29 17:06:46,-25.4,-70.4833,62.92,68,13,7.99,few clouds
334,Tucumcari,US,2022-05-29 17:06:46,35.1717,-103.725,89.44,5,0,27.63,clear sky
335,Marawi,PH,2022-05-29 17:06:46,7.9986,124.2928,68.49,93,100,0.04,overcast clouds
336,Bubaque,GW,2022-05-29 17:06:47,11.2833,-15.8333,81.73,76,100,13.76,overcast clouds
337,Kroya,ID,2022-05-29 17:06:47,-7.6331,109.2461,77.86,87,78,3.33,broken clouds
338,Pochutla,MX,2022-05-29 17:06:47,15.7432,-96.4661,78.82,78,100,2.64,overcast clouds
339,Tullahoma,US,2022-05-29 17:06:47,35.362,-86.2094,82.98,55,75,9.22,broken clouds
340,Panjakent,TJ,2022-05-29 17:06:48,39.4952,67.6093,57.45,65,7,4.99,clear sky
341,Sabha,LY,2022-05-29 17:06:48,27.0377,14.4283,96.6,10,0,8.77,clear sky
342,Buarcos,PT,2022-05-29 17:06:48,40.166,-8.8768,68.67,78,61,12.19,broken clouds
343,Barcelos,PT,2022-05-29 17:02:26,41.5388,-8.6151,71.85,65,84,6.42,broken clouds
344,Kenai,US,2022-05-29 17:06:49,60.5544,-151.2583,63.03,43,0,4.61,clear sky
345,Miranda,CO,2022-05-29 17:06:49,3.2499,-76.2281,80.73,76,74,1.23,broken clouds
346,Okhotsk,RU,2022-05-29 17:06:49,59.3833,143.3,37.22,86,100,5.19,overcast clouds
347,Arman,RU,2022-05-29 17:06:50,59.7,150.1667,35.89,96,100,5.12,overcast clouds
348,Koumac,NC,2022-05-29 17:06:50,-20.5667,164.2833,72.86,77,8,0.85,clear sky
349,Longyearbyen,SJ,2022-05-29 17:06:50,78.2186,15.6401,46.24,76,0,12.66,clear sky
350,Dimbokro,CI,2022-05-29 17:06:50,6.6451,-4.7048,84.22,71,93,5.28,overcast clouds
351,Luanda,AO,2022-05-29 17:06:51,-8.8368,13.2343,75.2,78,0,10.36,clear sky
352,Sisimiut,GL,2022-05-29 17:06:51,66.9395,-53.6735,39.72,63,6,8.19,clear sky
353,Whitianga,NZ,2022-05-29 17:06:51,-36.8333,175.7,64.44,95,100,21.63,moderate rain
354,Shunyi,CN,2022-05-29 17:06:52,40.125,116.6453,55.35,47,0,2.24,clear sky
355,Mandera,KE,2022-05-29 17:06:52,3.9366,41.867,84.92,48,88,16.67,overcast clouds
356,Nemuro,JP,2022-05-29 17:06:52,43.3236,145.575,43.93,92,100,22.59,overcast clouds
357,Kahului,US,2022-05-29 17:06:52,20.8947,-156.47,76.84,77,0,0.0,clear sky
358,Prince Rupert,CA,2022-05-29 17:06:53,54.3161,-130.3201,50.09,87,100,3.44,overcast clouds
359,Delano,US,2022-05-29 17:04:57,35.7688,-119.247,70.25,45,10,11.3,clear sky
360,Vapi,IN,2022-05-29 17:06:53,20.3718,72.9049,83.34,74,0,12.91,clear sky
361,Peniche,PT,2022-05-29 17:06:54,39.3558,-9.3811,68.07,77,93,13.42,overcast clouds
362,Turbat,PK,2022-05-29 17:06:54,26.0023,63.044,88.72,49,0,5.41,clear sky
363,Cabo San Lucas,MX,2022-05-29 17:05:26,22.8909,-109.9124,83.52,76,0,9.22,clear sky
364,Aden,YE,2022-05-29 17:06:54,12.7794,45.0367,87.53,66,30,1.81,scattered clouds
365,Lexington,US,2022-05-29 17:06:12,37.9887,-84.4777,79.29,61,20,6.91,few clouds
366,Harbour Breton,CA,2022-05-29 17:06:55,47.4833,-55.7983,48.29,92,100,14.36,overcast clouds
367,Huicheng,CN,2022-05-29 17:06:55,23.0385,116.2899,77.58,93,61,2.84,broken clouds
368,Nampula,MZ,2022-05-29 17:06:55,-15.1165,39.2666,66.72,74,20,4.92,few clouds
369,Tonj,SS,2022-05-29 17:06:55,7.2737,28.6822,75.47,77,68,1.59,light rain
370,Sa Kaeo,TH,2022-05-29 17:06:56,13.75,102.3333,76.03,92,64,4.74,broken clouds
371,Sechura,PE,2022-05-29 17:06:56,-5.5569,-80.8222,74.28,60,20,9.4,few clouds
372,Pokhara,NP,2022-05-29 17:06:56,28.2333,83.9833,73.54,71,96,4.52,overcast clouds
373,Xichang,CN,2022-05-29 17:06:57,27.8964,102.2634,61.05,92,89,6.51,light rain
374,Pimentel,PE,2022-05-29 17:06:57,-6.8367,-79.9342,73.69,56,0,14.97,clear sky
375,Tezu,IN,2022-05-29 17:06:57,27.9167,96.1667,73.9,88,2,4.38,clear sky
376,Port Hardy,CA,2022-05-29 17:06:57,50.6996,-127.4199,50.95,83,100,7.05,overcast clouds
377,Shancheng,CN,2022-05-29 17:06:58,34.7953,116.0817,69.31,64,100,10.36,overcast clouds
378,Kerman,IR,2022-05-29 17:06:58,30.2832,57.0788,74.39,13,0,10.74,clear sky
379,Mahenge,TZ,2022-05-29 17:06:58,-8.6833,36.7167,63.19,64,31,3.29,scattered clouds
380,Touros,BR,2022-05-29 17:04:44,-5.1989,-35.4608,83.48,66,28,13.22,scattered clouds
381,Faanui,PF,2022-05-29 17:06:59,-16.4833,-151.75,79.92,73,17,12.8,light rain
382,Kilrush,IE,2022-05-29 17:06:59,52.6397,-9.4833,62.35,59,1,10.96,clear sky
383,Barkly West,ZA,2022-05-29 17:06:59,-28.5354,24.5215,53.42,49,0,12.62,clear sky
384,Krasnovishersk,RU,2022-05-29 17:07:00,60.4078,57.082,50.67,94,100,7.2,light rain
385,Sumbe,AO,2022-05-29 17:04:19,-11.2061,13.8437,72.01,84,10,7.83,clear sky
386,Santa Rosalia,MX,2022-05-29 17:06:56,27.3167,-112.2833,83.73,32,1,7.38,clear sky
387,Vangaindrano,MG,2022-05-29 17:07:00,-23.35,47.6,67.8,82,98,3.85,overcast clouds
388,Qeshm,IR,2022-05-29 17:07:00,26.9581,56.2719,87.67,63,0,10.63,clear sky
389,Rio De Janeiro,BR,2022-05-29 17:05:49,-22.9028,-43.2075,88.0,52,0,10.36,clear sky
390,Andenes,NO,2022-05-29 17:07:01,69.3143,16.1194,51.78,76,84,13.8,broken clouds
391,Dharchula,IN,2022-05-29 17:07:01,29.85,80.5333,71.38,64,76,4.9,broken clouds
392,Akyab,MM,2022-05-29 17:07:01,20.15,92.9,82.4,83,46,5.39,scattered clouds
393,Kashi,CN,2022-05-29 17:07:02,39.4547,75.9797,61.54,50,9,3.91,clear sky
394,Graneros,CL,2022-05-29 17:07:02,-34.0667,-70.7333,44.78,76,20,3.44,haze
395,Ostrovnoy,RU,2022-05-29 17:07:02,68.0531,39.5131,38.44,85,27,15.08,scattered clouds
396,Gat,IL,2022-05-29 17:04:00,31.61,34.7642,83.39,21,0,8.32,clear sky
397,Chany,RU,2022-05-29 17:07:03,55.3121,76.7647,62.53,57,58,7.96,broken clouds
398,Tsiroanomandidy,MG,2022-05-29 17:07:03,-18.7667,46.0333,70.14,54,90,1.19,overcast clouds
399,Lagoa Da Prata,BR,2022-05-29 17:07:03,-20.0225,-45.5436,80.15,34,0,6.33,clear sky
400,Asau,RO,2022-05-29 17:07:04,46.4333,26.4,63.52,91,100,2.75,overcast clouds
401,Novokruchininskiy,RU,2022-05-29 17:07:04,51.7833,113.7667,44.33,82,99,5.46,overcast clouds
402,Chihuahua,MX,2022-05-29 17:02:15,28.5,-106.0,86.54,8,0,26.35,clear sky
403,Tigre,AR,2022-05-29 17:07:04,-34.426,-58.5796,52.27,48,0,9.22,clear sky
404,Santa Fe,AR,2022-05-29 17:06:52,-31.6333,-60.7,61.02,39,95,7.0,overcast clouds
405,Rawson,AR,2022-05-29 17:07:05,-43.3002,-65.1023,47.71,43,44,28.54,scattered clouds
406,Khandyga,RU,2022-05-29 17:07:05,62.6667,135.6,47.66,92,100,4.12,light rain
407,Bruck An Der Leitha,AT,2022-05-29 17:07:06,48.0167,16.7667,59.85,82,40,11.5,light rain
408,Moose Factory,CA,2022-05-29 17:07:06,51.2585,-80.6094,60.22,32,89,7.99,overcast clouds
409,Kleinmachnow,DE,2022-05-29 17:07:06,52.4,13.2333,62.24,64,20,8.05,few clouds
410,Hofn,IS,2022-05-29 17:07:07,64.2539,-15.2082,47.48,76,4,11.43,clear sky
411,Vallenar,CL,2022-05-29 17:07:07,-28.5708,-70.7581,68.79,35,28,4.88,scattered clouds
412,Laguna,US,2022-05-29 17:07:07,38.421,-121.4238,69.31,37,0,17.27,clear sky
413,Erzin,TR,2022-05-29 17:07:07,36.9559,36.2,76.73,51,0,4.03,clear sky
414,San Ignacio,BZ,2022-05-29 17:07:08,17.1561,-89.0714,81.43,78,93,3.85,overcast clouds
415,Wucheng,CN,2022-05-29 17:07:08,29.6008,118.175,72.91,99,97,3.24,overcast clouds
416,Jiaohe,CN,2022-05-29 17:07:08,43.7286,127.3447,56.25,97,100,3.78,moderate rain
417,Ambilobe,MG,2022-05-29 17:07:09,-13.2,49.05,70.77,73,25,4.81,scattered clouds
418,Okha,RU,2022-05-29 17:07:09,53.5739,142.9478,33.17,95,84,8.81,broken clouds
419,Rocha,UY,2022-05-29 17:07:09,-34.4833,-54.3333,53.58,54,83,15.37,broken clouds
420,Auki,SB,2022-05-29 17:07:10,-8.7676,160.7034,76.64,89,15,3.29,few clouds
421,Padang,ID,2022-05-29 17:07:10,-0.9492,100.3543,76.82,88,42,4.23,light rain
422,General Roca,AR,2022-05-29 17:07:10,-39.0333,-67.5833,46.62,30,37,4.9,scattered clouds
423,Limoges,FR,2022-05-29 17:05:48,45.75,1.3333,64.67,39,0,11.5,clear sky
424,La Paz,BO,2022-05-29 17:07:11,-16.5,-68.15,60.78,15,31,13.8,scattered clouds
425,Barranca,PE,2022-05-29 17:05:04,-10.75,-77.7667,66.83,69,53,10.6,broken clouds
426,Bintulu,MY,2022-05-29 17:07:11,3.1667,113.0333,78.71,82,19,2.35,few clouds
427,Aliwal North,ZA,2022-05-29 17:07:11,-30.6937,26.7114,49.19,52,3,11.43,clear sky
428,Los Arabos,CU,2022-05-29 17:07:12,22.7281,-80.7214,89.35,47,53,6.78,broken clouds
429,Shelburne,CA,2022-05-29 17:07:12,44.0787,-80.2041,70.36,63,60,6.76,broken clouds
430,Fort Nelson,CA,2022-05-29 17:07:12,58.8053,-122.7002,48.97,61,100,3.62,overcast clouds
431,Coronon,PH,2022-05-29 17:07:13,6.8792,125.4489,75.13,92,100,6.15,overcast clouds
432,Khingansk,RU,2022-05-29 17:07:13,49.1167,131.1833,54.95,92,100,20.0,overcast clouds
433,Mwense,ZM,2022-05-29 17:07:13,-10.3845,28.698,67.86,57,13,4.09,few clouds
434,Verkhnevilyuysk,RU,2022-05-29 17:07:14,63.4453,120.3167,46.36,74,100,3.22,overcast clouds
435,Goma,CD,2022-05-29 17:07:14,-1.6792,29.2228,63.54,92,100,3.11,moderate rain
436,Cayenne,GF,2022-05-29 17:07:14,4.9333,-52.3333,80.1,1,75,13.8,broken clouds
437,Prado,BR,2022-05-29 17:05:45,-17.3411,-39.2208,77.02,83,67,7.65,broken clouds
438,Nanjangud,IN,2022-05-29 17:07:15,12.1197,76.6828,73.27,85,55,11.03,broken clouds
439,Kamenka,RU,2022-05-29 17:07:15,51.3223,42.7678,51.3,97,100,4.74,moderate rain
440,Vaasa,FI,2022-05-29 17:07:15,63.096,21.6158,57.29,72,0,5.75,clear sky
441,Ahipara,NZ,2022-05-29 17:07:15,-35.1667,173.1667,64.2,92,98,8.72,light rain
442,Santo Antonio Do Sudoeste,BR,2022-05-29 17:07:16,-26.0736,-53.7253,62.56,99,100,2.01,moderate rain
443,Vardo,NO,2022-05-29 17:04:23,70.3705,31.1107,42.78,81,0,8.05,clear sky
444,Smithers,CA,2022-05-29 17:07:16,54.7804,-127.1743,48.25,88,100,2.82,overcast clouds
445,Kuryk,KZ,2022-05-29 17:07:16,43.2,51.65,79.2,22,0,4.81,clear sky
446,Broome,US,2022-05-29 17:07:17,42.2506,-75.833,74.62,53,0,4.61,clear sky
447,Maragogi,BR,2022-05-29 17:07:17,-9.0122,-35.2225,80.06,81,66,9.04,broken clouds
448,Paamiut,GL,2022-05-29 17:03:11,61.994,-49.6678,36.99,82,9,4.88,clear sky
449,Rumonge,BI,2022-05-29 17:07:17,-3.9736,29.4386,73.33,79,73,2.28,light rain
450,Viedma,AR,2022-05-29 17:07:18,-40.8135,-62.9967,48.06,46,74,22.5,broken clouds
451,Karratha,AU,2022-05-29 17:07:18,-20.7377,116.8463,65.3,92,100,27.36,moderate rain
452,Hirara,JP,2022-05-29 17:07:18,24.8,125.2833,80.65,93,55,16.75,broken clouds
453,Piacabucu,BR,2022-05-29 17:07:19,-10.4056,-36.4344,80.55,80,60,10.67,broken clouds
454,Velasco Ibarra,EC,2022-05-29 17:03:11,-1.05,-79.6167,78.04,77,89,3.94,overcast clouds
455,Liverpool,GB,2022-05-29 17:07:19,53.4106,-2.9779,60.98,60,40,8.05,scattered clouds
456,Lukovetskiy,RU,2022-05-29 17:07:19,64.2956,41.9211,55.33,87,100,2.57,light rain
457,Pisco,PE,2022-05-29 17:07:20,-13.7,-76.2167,66.25,72,0,11.5,clear sky
458,Pahrump,US,2022-05-29 17:07:20,36.2083,-115.9839,75.94,13,0,10.0,clear sky
459,Toila,EE,2022-05-29 17:07:20,59.4236,27.5025,54.23,79,90,5.73,overcast clouds
460,Uinskoye,RU,2022-05-29 17:07:21,56.8817,56.5813,51.53,85,67,8.3,broken clouds
461,Jasper,US,2022-05-29 17:04:14,37.2001,-94.3502,84.25,41,20,19.57,few clouds
462,Hovd,MN,2022-05-29 17:07:21,48.0056,91.6419,67.69,30,21,2.73,few clouds
463,Saint-Augustin,CA,2022-05-29 17:07:21,51.226,-58.6502,50.54,63,99,16.08,overcast clouds
464,Bay Roberts,CA,2022-05-29 17:07:22,47.5999,-53.2648,52.48,97,100,11.03,overcast clouds
465,Matagami,CA,2022-05-29 17:07:22,49.7502,-77.6328,64.71,42,99,5.68,overcast clouds
466,Muravlenko,RU,2022-05-29 17:07:22,63.7898,74.523,56.86,32,87,20.24,overcast clouds
467,Escada,BR,2022-05-29 17:07:23,-8.3592,-35.2236,75.94,88,95,5.91,overcast clouds
468,Vieques,PR,2022-05-29 17:07:23,18.425,-65.8329,90.84,62,40,20.71,scattered clouds
469,Bouna,CI,2022-05-29 17:07:23,9.2667,-3.0,97.68,29,50,7.54,scattered clouds
470,Sosnovo-Ozerskoye,RU,2022-05-29 17:07:24,52.5249,111.5418,37.56,90,96,2.35,overcast clouds
471,Umm Lajj,SA,2022-05-29 17:07:24,25.0213,37.2685,83.73,51,0,6.8,clear sky
472,Havoysund,NO,2022-05-29 17:07:24,70.9963,24.6622,43.03,85,62,17.94,broken clouds
473,Sao Miguel Do Araguaia,BR,2022-05-29 17:07:24,-13.275,-50.1628,91.99,20,74,4.61,broken clouds
474,Teutonia,BR,2022-05-29 17:06:11,-29.4481,-51.8064,66.33,97,100,3.06,heavy intensity rain
475,Maldonado,UY,2022-05-29 17:07:25,-34.6667,-54.9167,52.99,52,49,15.5,scattered clouds
476,Manokwari,ID,2022-05-29 17:07:25,-0.8667,134.0833,76.51,84,60,5.17,broken clouds
477,Verkhoyansk,RU,2022-05-29 17:07:25,67.5447,133.385,39.22,74,40,5.86,scattered clouds
478,Marovoay,MG,2022-05-29 17:07:26,-16.1,46.6333,80.26,49,90,12.77,overcast clouds
479,Lazarev,RU,2022-05-29 17:07:26,52.225,141.5131,39.31,99,96,4.38,overcast clouds
480,Bilma,NE,2022-05-29 17:07:26,18.6853,12.9164,100.31,6,0,0.96,clear sky
481,Baykit,RU,2022-05-29 17:07:27,61.67,96.37,51.37,80,89,2.26,overcast clouds
482,Chancay,PE,2022-05-29 17:07:27,-11.5714,-77.2672,66.81,70,39,9.78,scattered clouds
483,Hun,LY,2022-05-29 17:07:27,29.1268,15.9477,93.29,13,1,8.9,clear sky
484,Ancud,CL,2022-05-29 17:07:27,-41.8697,-73.8203,46.81,66,82,1.05,broken clouds
485,Sergeyevka,KZ,2022-05-29 17:07:28,53.88,67.4158,63.23,76,41,8.95,scattered clouds
486,Whitley Bay,GB,2022-05-29 17:07:28,55.0397,-1.4471,57.07,55,20,3.44,few clouds
487,Bealanana,MG,2022-05-29 17:07:28,-14.55,48.7333,56.14,97,24,5.08,few clouds
488,North Battleford,CA,2022-05-29 17:07:29,52.7834,-108.2847,63.41,50,100,11.5,overcast clouds
489,Sao Cristovao,BR,2022-05-29 17:03:25,-11.0147,-37.2064,78.71,89,75,10.36,broken clouds
490,Novaky,SK,2022-05-29 17:07:29,48.7111,18.5339,59.22,65,100,4.0,overcast clouds
491,Kiama,AU,2022-05-29 17:07:29,-34.6833,150.8667,52.38,68,0,14.0,clear sky
492,Kedougou,SN,2022-05-29 17:05:03,12.5579,-12.1743,100.11,27,94,4.99,overcast clouds
493,Coolum Beach,AU,2022-05-29 17:07:30,-26.5333,153.1,56.34,68,99,5.19,overcast clouds
494,Obama,JP,2022-05-29 17:07:30,35.4958,135.746,68.95,55,100,5.75,overcast clouds
495,Sinnamary,GF,2022-05-29 17:07:30,5.3833,-52.95,80.58,85,52,9.44,light rain
496,Staryy Nadym,RU,2022-05-29 17:07:30,65.6118,72.6842,51.35,36,14,21.07,few clouds
497,Leshukonskoye,RU,2022-05-29 17:07:31,64.8989,45.7622,56.88,85,73,5.99,broken clouds
498,Kathu,TH,2022-05-29 17:07:31,7.9178,98.3332,86.76,69,100,11.45,overcast clouds
499,Kirakira,SB,2022-05-29 17:07:31,-10.4544,161.9205,78.93,82,65,2.91,broken clouds
500,Lodja,CD,2022-05-29 17:07:32,-3.4833,23.4333,76.86,71,50,1.36,scattered clouds
501,Bjerkvik,NO,2022-05-29 17:07:32,68.5597,17.5189,58.82,74,78,8.93,broken clouds
502,Saquena,PE,2022-05-29 17:07:32,-4.6667,-73.5167,87.75,56,69,2.71,broken clouds
503,Neiafu,TO,2022-05-29 17:07:33,-18.65,-173.9833,79.48,89,75,11.5,broken clouds
504,Lata,PT,2022-05-29 17:07:33,40.1629,-8.3327,72.0,58,49,11.14,scattered clouds
505,Iwaki,JP,2022-05-29 17:07:33,37.05,140.8833,61.77,85,0,9.51,clear sky
506,Salem,IN,2022-05-29 17:03:44,11.65,78.1667,81.66,69,93,4.07,overcast clouds
507,Altay,CN,2022-05-29 17:05:10,47.8667,88.1167,66.24,63,83,9.66,broken clouds
508,Buin,CL,2022-05-29 17:04:28,-33.7333,-70.75,58.05,41,26,4.59,scattered clouds
509,Libertador General San Martin,AR,2022-05-29 17:07:34,-23.8064,-64.7876,63.97,55,90,3.47,overcast clouds
510,Tiarei,PF,2022-05-29 17:07:34,-17.5333,-149.3333,73.42,68,12,10.31,few clouds
511,Virginia Beach,US,2022-05-29 17:04:53,36.8529,-75.978,84.06,57,20,8.05,few clouds
512,Hurricane,US,2022-05-29 17:06:36,37.1753,-113.2899,77.34,17,0,14.34,clear sky
513,Lithgow,AU,2022-05-29 17:07:35,-33.4833,150.15,35.02,92,34,6.49,scattered clouds
514,Aksarka,RU,2022-05-29 17:07:35,66.5606,67.7975,45.19,47,16,19.42,few clouds
515,Santa Catalina,PH,2022-05-29 17:07:35,9.3337,122.8637,80.2,83,99,3.65,moderate rain
516,Mpika,ZM,2022-05-29 17:07:35,-11.8343,31.4529,56.14,64,0,5.35,clear sky
517,Necochea,AR,2022-05-29 17:07:18,-38.5473,-58.7368,48.0,69,87,18.68,overcast clouds
518,Pafos,CY,2022-05-29 17:07:36,34.7667,32.4167,80.38,54,0,12.66,clear sky
519,Sotouboua,TG,2022-05-29 17:07:36,8.5667,0.9833,88.75,49,39,6.44,scattered clouds
520,Pontianak,ID,2022-05-29 17:07:36,-0.0333,109.3333,76.98,94,40,0.0,scattered clouds
521,Vao,NC,2022-05-29 17:07:37,-22.6667,167.4833,73.67,78,86,5.53,overcast clouds
522,Sakakah,SA,2022-05-29 17:07:37,29.9697,40.2064,93.36,8,0,7.45,clear sky
523,Dawlatabad,AF,2022-05-29 17:07:37,36.4141,64.9053,75.25,19,0,3.83,clear sky
524,Quixada,BR,2022-05-29 17:07:38,-4.9714,-39.0153,89.74,39,8,7.52,clear sky
